customer_id,revenue,orders,units_sold,products_purchased,countries,first_purchase_date,last_purchase_date,sales_rows,average_order_value,is_repeat_customer,customer_lifetime_days
16701,5398.3,13,6393,99,1,2010-12-13 11:51:00,2011-12-01 11:10:00,144,415.25384615384615,True,352
17719,5396.04,15,2466,111,1,2011-03-29 11:29:00,2011-11-02 10:36:00,274,359.736,True,217
17850,5391.21,34,1733,21,1,2010-12-01 08:26:00,2010-12-02 15:27:00,297,158.565,True,1
16303,5360.63,3,2659,119,1,2011-01-10 14:16:00,2011-11-14 10:49:00,162,1786.8766666666668,True,307
13269,5343.28,15,3513,177,1,2010-12-05 11:51:00,2011-12-08 14:53:00,315,356.21866666666665,True,368
17730,5298.4800000000005,13,3576,127,1,2011-01-17 14:49:00,2011-12-06 15:43:00,218,407.5753846153847,True,323
15150,5291.33,10,3642,282,1,2011-03-15 14:21:00,2011-11-22 12:52:00,341,529.133,True,251
17061,5232.2300000000005,11,1526,57,1,2011-04-21 13:29:00,2011-09-27 11:24:00,99,475.65727272727275,True,158
18226,5228.05,11,3466,141,1,2011-01-06 09:00:00,2011-10-26 13:36:00,242,475.27727272727276,True,293
12362,5226.23,10,2229,201,1,2011-02-17 10:30:00,2011-12-06 15:40:00,266,522.6229999999999,True,292
16258,5203.51,5,2994,111,1,2011-05-04 14:33:00,2011-10-25 13:30:00,135,1040.702,True,173
13756,5189.52,14,3188,66,1,2010-12-07 11:41:00,2011-12-07 16:44:00,142,370.68,True,365
16191,5180.52,13,3351,65,1,2010-12-14 12:38:00,2011-12-07 11:26:00,134,398.5015384615385,True,357
15727,5159.06,7,3063,213,1,2010-12-15 15:47:00,2011-11-23 12:36:00,301,737.0085714285715,True,342
13599,5149.92,21,3293,171,1,2010-12-08 10:11:00,2011-12-08 16:10:00,246,245.2342857142857,True,365
17858,5140.66,12,2694,101,1,2010-12-05 13:08:00,2011-12-04 11:56:00,197,428.3883333333333,True,363
15903,5126.76,7,2410,46,1,2011-02-17 14:04:00,2011-11-30 08:08:00,74,732.3942857142857,True,285
13941,5112.96,5,2364,24,1,2010-12-02 10:17:00,2011-11-18 09:43:00,45,1022.592,True,350
15046,5090.42,15,3372,147,1,2011-01-05 15:30:00,2011-11-30 15:50:00,201,339.36133333333333,True,329
16700,5076.55,13,4024,159,1,2010-12-08 16:34:00,2011-12-01 11:00:00,308,390.50384615384615,True,357
13139,5064.94,7,2425,132,1,2011-03-25 11:57:00,2011-11-23 13:54:00,170,723.5628571428571,True,243
12432,5059.32,5,1801,107,1,2011-06-20 13:27:00,2011-10-28 11:43:00,108,1011.8639999999999,True,129
17602,5054.42,6,4116,335,1,2011-01-19 16:18:00,2011-12-07 13:53:00,551,842.4033333333333,True,321
15301,5049.95,12,2751,167,1,2010-12-06 12:21:00,2011-10-20 09:57:00,242,420.82916666666665,True,317
17426,5037.26,6,3094,179,1,2011-03-02 16:34:00,2011-12-01 18:07:00,271,839.5433333333334,True,274
15719,5030.07,13,2718,299,1,2011-01-06 12:31:00,2011-11-07 12:29:00,931,386.92846153846153,True,304
14755,5010.28,11,2219,128,1,2011-01-09 14:02:00,2011-11-30 11:24:00,235,455.47999999999996,True,324
14562,5006.77,18,1815,187,1,2011-02-08 14:45:00,2011-12-06 11:05:00,419,278.1538888888889,True,300
12444,5005.46,5,1153,138,1,2011-06-21 14:00:00,2011-11-18 13:23:00,176,1001.092,True,149
14329,4975.24,7,3087,218,1,2011-01-14 13:42:00,2011-11-22 15:50:00,258,710.7485714285714,True,312
15032,4959.1,3,2968,29,1,2010-12-08 12:57:00,2011-03-28 15:03:00,52,1653.0333333333335,True,110
12437,4951.41,18,2922,118,1,2011-01-12 14:13:00,2011-12-08 11:35:00,199,275.0783333333333,True,329
12700,4939.99,4,2967,193,1,2011-05-08 16:10:00,2011-12-02 10:47:00,268,1234.9975,True,207
14709,4921.04,13,2484,71,1,2010-12-16 13:43:00,2011-11-24 15:41:00,196,378.54153846153844,True,343
15786,4919.0,3,3340,257,1,2011-08-17 13:33:00,2011-10-24 14:13:00,266,1639.6666666666667,True,68
15547,4910.6,14,3999,441,1,2010-12-12 13:26:00,2011-12-02 12:52:00,695,350.75714285714287,True,354
17133,4892.240000000001,7,2730,13,1,2011-03-18 13:47:00,2011-11-24 12:27:00,27,698.8914285714287,True,250
12664,4881.88,9,1203,10,1,2011-01-21 11:42:00,2011-12-01 17:07:00,37,542.4311111111111,True,314
12688,4873.8099999999995,1,3028,171,1,2011-08-18 08:49:00,2011-08-18 08:49:00,171,4873.8099999999995,False,0
14292,4871.93,9,1663,64,1,2011-03-02 08:26:00,2011-12-02 11:50:00,100,541.3255555555556,True,275
17652,4867.72,12,2509,118,1,2011-03-03 14:05:00,2011-11-14 12:55:00,259,405.6433333333334,True,255
15738,4812.42,16,2982,46,1,2010-12-02 12:50:00,2011-11-21 08:26:00,173,300.77625,True,353
13013,4810.9400000000005,13,2224,155,1,2010-12-03 12:28:00,2011-12-08 15:01:00,219,370.07230769230773,True,370
15298,4799.9,12,3116,115,1,2010-12-08 13:55:00,2011-12-07 17:17:00,192,399.9916666666666,True,364
15555,4794.86,16,4427,401,1,2010-12-05 14:45:00,2011-11-27 16:19:00,887,299.67875,True,357
15187,4777.18,16,1887,61,1,2011-05-11 13:49:00,2011-12-08 11:56:00,91,298.57375,True,210
17365,4767.36,8,4749,278,1,2011-01-11 12:11:00,2011-11-27 12:13:00,465,595.92,True,320
12955,4757.16,11,3664,81,1,2011-03-17 09:03:00,2011-12-08 16:29:00,180,432.4690909090909,True,266
14180,4748.52,25,719,112,1,2010-12-02 13:08:00,2011-11-29 10:56:00,240,189.94080000000002,True,361
15152,4745.69,13,2704,196,1,2011-06-05 15:36:00,2011-11-30 12:32:00,271,365.0530769230769,True,177
16722,4730.81,13,5001,96,1,2010-12-06 12:59:00,2011-11-22 13:28:00,225,363.90846153846155,True,351
17690,4726.8,15,1769,186,1,2010-12-01 16:15:00,2011-11-09 15:17:00,252,315.12,True,342
12714,4708.86,5,3069,216,1,2011-02-18 10:53:00,2011-11-30 15:43:00,259,941.7719999999999,True,285
14135,4690.31,15,3850,95,1,2010-12-02 10:27:00,2011-12-08 11:38:00,134,312.68733333333336,True,371
14191,4684.76,13,3662,145,1,2011-05-03 10:30:00,2011-12-08 09:23:00,259,360.36615384615385,True,218
15291,4668.3,15,2103,62,1,2010-12-01 09:32:00,2011-11-14 11:02:00,103,311.22,True,348
14189,4654.08,15,3937,176,1,2010-12-06 11:42:00,2011-12-07 15:55:00,265,310.272,True,366
14390,4642.57,9,2133,135,1,2010-12-02 11:57:00,2011-11-29 13:49:00,284,515.8411111111111,True,362
14159,4630.35,11,4348,501,1,2010-12-12 11:17:00,2011-11-20 12:36:00,1175,420.94090909090914,True,343
14286,4628.75,3,4338,220,1,2011-04-11 08:16:00,2011-11-16 10:34:00,280,1542.9166666666667,True,219
13802,4599.42,3,2572,55,1,2011-02-01 12:03:00,2011-07-24 10:54:00,60,1533.14,True,172
15093,4597.02,6,3760,52,1,2010-12-02 18:25:00,2011-11-21 13:09:00,108,766.1700000000001,True,353
14004,4582.64,7,2668,102,1,2011-02-24 09:28:00,2011-10-27 14:40:00,171,654.6628571428572,True,245
16931,4554.87,21,3134,448,1,2010-12-05 11:40:00,2011-12-04 13:15:00,886,216.89857142857142,True,364
17068,4552.14,21,2164,116,1,2010-12-06 13:58:00,2011-11-27 13:14:00,296,216.76857142857145,True,355
17613,4544.55,14,2490,211,1,2011-02-07 11:20:00,2011-11-17 10:51:00,306,324.6107142857143,True,282
12484,4527.32,6,2187,256,1,2011-01-07 14:04:00,2011-11-07 11:37:00,343,754.5533333333333,True,303
13267,4521.49,19,1969,88,1,2010-12-08 09:20:00,2011-12-07 11:12:00,211,237.97315789473683,True,364
15299,4507.01,7,2948,7,1,2010-12-02 16:48:00,2011-10-03 14:19:00,7,643.8585714285715,True,304
12524,4485.72,8,3699,113,1,2011-01-10 10:35:00,2011-11-30 15:31:00,144,560.715,True,324
17975,4483.26,13,1565,189,1,2010-12-08 11:38:00,2011-11-24 13:27:00,293,344.86615384615385,True,351
14426,4481.67,10,2699,183,1,2011-01-31 09:51:00,2011-11-16 12:25:00,224,448.16700000000003,True,289
12627,4478.53,7,2752,162,1,2011-07-22 13:59:00,2011-11-29 12:07:00,230,639.79,True,129
17364,4462.68,11,2692,288,1,2011-01-12 16:57:00,2011-12-09 09:00:00,406,405.69818181818187,True,330
16984,4459.52,2,2380,354,1,2011-08-01 17:37:00,2011-09-12 13:43:00,400,2229.76,True,41
13069,4431.44,24,5873,281,1,2010-12-05 11:02:00,2011-12-09 08:39:00,424,184.64333333333332,True,368
14085,4421.29,18,3177,272,1,2010-12-06 12:39:00,2011-12-07 13:46:00,448,245.62722222222223,True,366
15955,4416.26,14,2135,137,1,2010-12-02 11:22:00,2011-11-15 14:15:00,183,315.44714285714286,True,348
16626,4413.1,17,2690,86,1,2011-03-18 12:27:00,2011-12-09 11:56:00,179,259.59411764705885,True,265
15874,4405.88,7,2534,110,1,2011-02-28 13:28:00,2011-10-07 12:31:00,120,629.4114285714286,True,220
14534,4397.3,18,2027,331,1,2011-01-25 12:33:00,2011-12-07 12:19:00,508,244.29444444444445,True,315
12712,4396.13,13,1062,58,1,2010-12-03 14:30:00,2011-11-11 08:19:00,133,338.1638461538462,True,342
13505,4393.63,4,2486,182,1,2011-04-21 12:07:00,2011-09-28 11:56:00,215,1098.4075,True,159
12752,4366.78,1,2262,53,1,2011-09-19 13:32:00,2011-09-19 13:32:00,53,4366.78,False,0
16945,4345.5,19,2725,137,1,2010-12-16 17:49:00,2011-11-18 11:39:00,249,228.71052631578948,True,336
14016,4341.21,4,2125,154,1,2010-12-17 14:21:00,2011-07-01 11:29:00,161,1085.3025,True,195
14800,4331.79,12,3644,246,1,2010-12-05 11:10:00,2011-10-23 12:46:00,383,360.9825,True,322
17567,4331.48,8,2632,110,1,2010-12-02 15:18:00,2011-12-02 15:48:00,165,541.435,True,365
18251,4314.72,1,7824,16,1,2011-09-13 15:03:00,2011-09-13 15:03:00,16,4314.72,False,0
12347,4310.0,7,2458,103,1,2010-12-07 14:57:00,2011-12-07 15:52:00,182,615.7142857142857,True,365
17937,4301.22,7,1754,19,1,2010-12-12 14:43:00,2011-12-01 11:45:00,43,614.46,True,353
15034,4274.16,8,2413,299,1,2010-12-21 09:47:00,2011-11-24 12:11:00,390,534.27,True,338
14422,4263.64,6,2906,189,1,2011-03-17 17:26:00,2011-12-09 11:26:00,222,710.6066666666667,True,266
12500,4257.82,11,2678,34,1,2011-01-10 09:48:00,2011-11-16 16:20:00,61,387.07454545454544,True,310
17419,4226.57,12,1876,155,1,2010-12-07 15:03:00,2011-11-28 13:47:00,206,352.21416666666664,True,355
14525,4215.9,9,2637,217,1,2010-12-13 17:40:00,2011-11-20 11:37:00,282,468.4333333333333,True,341
15804,4206.39,13,2565,170,1,2011-05-25 10:12:00,2011-12-09 12:31:00,262,323.5684615384616,True,198
15971,4199.85,12,1717,10,1,2011-02-01 16:47:00,2011-11-22 12:50:00,35,349.9875,True,293
12747,4196.01,11,1275,42,1,2010-12-05 15:38:00,2011-12-07 14:34:00,103,381.4554545454546,True,366
14146,4191.0,5,2437,183,1,2010-12-17 15:52:00,2011-12-01 10:18:00,210,838.2,True,348
14277,4188.0,3,1976,195,1,2011-05-11 13:20:00,2011-11-24 15:01:00,222,1396.0,True,197
12949,4167.22,8,2381,166,1,2011-04-01 13:20:00,2011-11-09 11:25:00,215,520.9025,True,221
13384,4151.93,7,2422,123,1,2011-06-14 12:47:00,2011-11-09 11:04:00,152,593.1328571428572,True,147
15570,4148.82,12,2063,231,1,2010-12-05 12:57:00,2011-12-02 14:47:00,319,345.73499999999996,True,362
13988,4147.96,6,3044,188,1,2011-03-30 11:48:00,2011-11-20 10:15:00,234,691.3266666666667,True,234
12569,4124.69,32,1801,92,1,2011-04-01 13:47:00,2011-12-07 16:24:00,188,128.8965625,True,250
17920,4119.5,17,2473,407,1,2010-12-01 11:49:00,2011-12-05 14:29:00,665,242.3235294117647,True,369
16592,4113.68,16,2927,142,1,2011-02-25 10:19:00,2011-12-05 13:49:00,216,257.105,True,283
13555,4098.88,4,2636,128,1,2011-05-22 11:06:00,2011-09-27 12:36:00,135,1024.72,True,128
16401,4098.32,12,3882,66,1,2011-01-16 10:56:00,2011-12-08 18:15:00,186,341.52666666666664,True,326
18041,4097.37,21,3758,285,1,2010-12-02 11:21:00,2011-11-28 11:39:00,458,195.11285714285714,True,361
16670,4095.9,11,2556,179,1,2010-12-16 10:30:00,2011-11-23 09:34:00,252,372.3545454545455,True,341
12749,4090.88,5,1471,160,1,2011-05-10 15:25:00,2011-12-06 09:56:00,199,818.176,True,209
14092,4076.91,14,2066,117,1,2010-12-16 15:47:00,2011-12-02 12:13:00,214,291.2078571428571,True,350
12449,4067.29,4,1553,118,1,2011-06-05 15:37:00,2011-11-17 13:46:00,191,1016.8225,True,164
17377,4058.32,20,2038,190,1,2010-12-01 12:35:00,2011-11-16 11:17:00,404,202.916,True,349
18087,4055.7199999999993,2,3907,2,1,2011-02-22 10:43:00,2011-09-02 15:12:00,2,2027.8599999999997,True,192
14401,4051.48,13,4507,113,1,2010-12-15 09:07:00,2011-12-05 13:30:00,182,311.6523076923077,True,355
12656,4051.17,5,1723,89,1,2011-04-20 09:20:00,2011-11-22 13:42:00,126,810.234,True,216
16549,4034.9,10,2294,445,1,2011-01-09 14:03:00,2011-11-29 15:06:00,925,403.49,True,324
13815,4027.36,4,2560,132,1,2011-01-25 12:16:00,2011-11-17 14:19:00,176,1006.84,True,296
15514,4023.7200000000003,11,2098,96,1,2010-12-10 13:50:00,2011-11-27 14:40:00,166,365.7927272727273,True,352
17940,4020.04,10,9323,6,1,2011-02-10 09:29:00,2011-10-21 13:27:00,18,402.004,True,253
12957,4017.54,8,2549,208,1,2011-01-04 12:18:00,2011-11-30 09:53:00,238,502.1925,True,329
12867,4009.34,7,4284,240,1,2010-12-14 16:39:00,2011-11-13 15:30:00,534,572.7628571428571,True,333
12378,4008.62,1,2529,219,1,2011-08-02 10:34:00,2011-08-02 10:34:00,219,4008.62,False,0
16186,4006.94,12,3020,87,1,2010-12-02 14:40:00,2011-11-17 12:43:00,218,333.9116666666667,True,349
12841,3991.58,25,2720,229,1,2010-12-03 10:43:00,2011-12-05 11:13:00,414,159.6632,True,367
17001,3989.57,11,2164,75,1,2010-12-16 09:35:00,2011-12-09 09:38:00,169,362.6881818181818,True,358
15416,3984.32,4,2090,165,1,2011-03-02 08:41:00,2011-10-06 09:38:00,192,996.08,True,218
12779,3981.36,8,2024,88,1,2010-12-03 13:40:00,2011-11-02 11:43:00,149,497.67,True,333
12727,3980.7,7,2098,109,1,2011-01-23 15:17:00,2011-11-29 11:46:00,139,568.6714285714286,True,309
14547,3974.75,8,2639,198,1,2011-10-16 14:35:00,2011-12-06 11:06:00,355,496.84375,True,50
14299,3965.62,9,2149,94,1,2010-12-09 10:30:00,2011-12-01 16:05:00,143,440.6244444444444,True,357
13523,3964.88,5,1752,157,1,2010-12-08 14:22:00,2011-11-06 15:11:00,172,792.976,True,333
15529,3962.6,11,3455,415,1,2010-12-08 12:24:00,2011-11-17 11:29:00,662,360.23636363636365,True,343
17611,3961.12,15,2550,440,1,2010-12-13 13:52:00,2011-12-02 13:29:00,567,264.07466666666664,True,353
13183,3957.78,9,2208,51,1,2011-01-09 10:50:00,2011-12-02 10:30:00,94,439.75333333333333,True,326
17769,3957.43,10,1850,200,1,2011-01-23 11:15:00,2011-11-27 11:18:00,304,395.743,True,308
17651,3945.0,10,3112,149,1,2011-06-15 15:57:00,2011-11-28 10:29:00,232,394.5,True,165
12473,3928.0499999999997,5,2414,140,1,2011-06-01 10:15:00,2011-11-10 13:46:00,167,785.6099999999999,True,162
17593,3923.86,5,3089,190,1,2010-12-22 10:29:00,2011-12-06 10:30:00,212,784.772,True,349
14739,3902.28,7,3820,47,1,2010-12-07 14:58:00,2011-12-05 16:54:00,60,557.4685714285714,True,363
13999,3901.81,12,2243,102,1,2010-12-13 11:23:00,2011-11-29 13:40:00,208,325.1508333333333,True,351
14291,3883.25,11,2749,145,1,2011-03-09 15:20:00,2011-12-08 10:26:00,237,353.02272727272725,True,273
15195,3861.0,1,1404,1,1,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,False,0
18073,3859.82,12,3102,23,1,2011-05-26 19:38:00,2011-08-17 14:02:00,72,321.6516666666667,True,82
12662,3849.78,11,2058,129,1,2010-12-01 13:04:00,2011-12-09 11:59:00,230,349.98,True,372
16717,3843.08,6,1860,176,1,2010-12-08 16:48:00,2011-11-16 12:16:00,198,640.5133333333333,True,342
13266,3834.2599999999998,12,4428,82,1,2011-03-28 10:14:00,2011-11-28 14:39:00,187,319.52166666666665,True,245
17091,3827.76,9,1746,119,1,2010-12-07 09:55:00,2011-12-07 10:43:00,195,425.3066666666667,True,365
16327,3820.27,6,2560,142,1,2010-12-05 12:43:00,2011-11-25 13:23:00,317,636.7116666666667,True,355
12755,3811.95,2,1491,4,1,2010-12-09 10:44:00,2011-03-04 12:42:00,4,1905.975,True,85
12597,3811.22,4,2236,184,1,2011-03-16 14:00:00,2011-11-20 13:33:00,206,952.805,True,248
15867,3810.14,15,2052,302,1,2010-12-05 14:17:00,2011-12-04 13:32:00,459,254.00933333333333,True,363
13435,3809.8900000000003,7,2129,68,1,2011-06-03 17:07:00,2011-12-04 14:45:00,101,544.2700000000001,True,183
12668,3807.15,4,1634,115,1,2010-12-19 12:46:00,2011-11-28 10:56:00,161,951.7875,True,343
16145,3799.4900000000002,11,3123,134,1,2010-12-15 09:09:00,2011-12-01 10:33:00,224,345.40818181818184,True,351
16655,3789.52,6,2363,208,1,2011-01-12 10:16:00,2011-11-22 11:25:00,258,631.5866666666667,True,314
16168,3787.6,27,1892,57,1,2010-12-05 11:38:00,2011-11-29 12:45:00,98,140.28148148148148,True,359
16019,3786.2400000000002,9,1733,133,1,2010-12-10 12:29:00,2011-10-24 11:51:00,160,420.6933333333334,True,317
12562,3781.7400000000002,7,1779,99,1,2011-05-25 12:44:00,2011-12-01 17:20:00,168,540.2485714285715,True,190
17173,3766.6,8,1122,36,1,2011-07-31 15:26:00,2011-12-04 14:40:00,86,470.825,True,125
13124,3756.33,3,2119,185,1,2010-12-15 15:00:00,2011-09-11 12:45:00,222,1252.11,True,269
12429,3750.4,4,1557,82,2,2010-12-09 12:05:00,2011-11-30 17:22:00,97,937.6,True,356
14145,3742.2,4,756,6,1,2011-05-06 13:01:00,2011-10-24 12:10:00,11,935.55,True,170
13552,3740.07,12,1417,82,1,2011-01-28 10:10:00,2011-10-04 15:19:00,109,311.6725,True,249
16570,3738.4,10,2112,68,1,2011-02-01 10:37:00,2011-11-24 17:02:00,126,373.84000000000003,True,296
12502,3723.87,5,820,102,1,2011-02-03 10:41:00,2011-09-05 11:52:00,147,744.774,True,214
12647,3722.82,12,1431,78,1,2010-12-05 14:02:00,2011-11-17 12:56:00,121,310.235,True,346
13680,3719.12,4,1934,164,1,2011-01-04 14:12:00,2011-12-08 13:47:00,194,929.78,True,337
17238,3719.1,17,1807,297,1,2010-12-03 15:05:00,2011-12-07 11:35:00,555,218.7705882352941,True,368
16240,3718.8,2,1641,126,1,2011-09-23 13:44:00,2011-11-15 14:30:00,135,1859.4,True,53
14364,3717.35,8,1967,61,1,2011-05-12 12:56:00,2011-08-23 11:01:00,69,464.66875,True,102
15845,3711.77,8,1926,97,1,2011-01-06 17:19:00,2011-11-22 09:42:00,138,463.97125,True,319
15622,3709.56,9,1674,169,1,2011-03-02 13:42:00,2011-10-27 16:44:00,185,412.17333333333335,True,239
17819,3704.87,7,1031,36,1,2010-12-03 14:26:00,2011-09-29 10:52:00,48,529.2671428571429,True,299
15379,3703.29,7,2305,145,1,2010-12-16 13:02:00,2011-06-23 13:13:00,194,529.0414285714286,True,189
14282,3701.44,15,2656,70,1,2010-12-07 12:21:00,2011-12-06 17:04:00,154,246.76266666666666,True,364
12553,3692.28,10,1965,95,1,2011-01-14 10:42:00,2011-12-01 16:38:00,191,369.228,True,321
16253,3683.86,2,3233,114,1,2011-03-29 13:33:00,2011-10-04 09:09:00,123,1841.93,True,188
13148,3683.26,12,1965,231,1,2010-12-10 13:06:00,2011-11-10 15:23:00,312,306.93833333333333,True,335
15581,3675.77,13,283,134,1,2010-12-08 14:38:00,2011-08-11 09:38:00,146,282.7515384615385,True,245
15296,3672.86,6,1766,137,1,2011-01-17 11:57:00,2011-10-20 11:47:00,194,612.1433333333333,True,275
16904,3653.75,16,1984,387,1,2010-12-07 13:29:00,2011-12-05 13:10:00,665,228.359375,True,362
15808,3651.27,4,1305,142,1,2010-12-05 13:05:00,2011-02-06 14:33:00,195,912.8175,True,63
12417,3649.1,9,1552,158,2,2010-12-17 11:51:00,2011-12-06 14:52:00,192,405.4555555555555,True,354
13426,3641.32,10,2245,103,1,2010-12-15 12:43:00,2011-12-09 08:59:00,157,364.132,True,358
12619,3641.24,9,3378,50,1,2011-03-31 13:10:00,2011-11-23 14:52:00,90,404.5822222222222,True,237
16440,3640.67,5,2018,186,1,2011-05-09 12:25:00,2011-12-02 12:02:00,282,728.134,True,206
13381,3639.31,6,2029,77,1,2011-02-14 10:10:00,2011-11-08 11:58:00,172,606.5516666666666,True,267
17230,3638.41,8,1651,51,1,2010-12-15 11:22:00,2011-03-20 16:12:00,69,454.80125,True,95
17528,3628.5,8,2138,183,1,2011-09-29 13:04:00,2011-12-08 13:27:00,253,453.5625,True,70
13327,3627.77,8,1600,74,1,2010-12-09 15:32:00,2011-11-01 10:21:00,108,453.47125,True,326
13520,3624.35,6,1649,49,1,2010-12-03 10:36:00,2011-10-12 10:20:00,93,604.0583333333333,True,312
13082,3613.63,9,4324,63,1,2011-01-05 15:42:00,2011-08-05 16:16:00,73,401.51444444444445,True,212
18079,3613.15,4,7347,99,1,2011-04-15 12:14:00,2011-10-25 15:27:00,123,903.2875,True,193
16712,3611.31,11,1730,259,1,2011-03-08 15:07:00,2011-11-30 13:48:00,438,328.3009090909091,True,266
15505,3610.96,5,2390,90,1,2011-07-07 13:33:00,2011-10-18 07:56:00,97,722.192,True,102
13137,3603.29,8,2204,345,1,2011-02-04 11:54:00,2011-11-29 12:09:00,687,450.41125,True,298
14543,3599.73,16,675,43,1,2010-12-10 11:51:00,2011-11-11 12:45:00,71,224.983125,True,336
15484,3590.41,4,3150,135,1,2011-09-22 13:31:00,2011-12-08 15:03:00,187,897.6025,True,77
14132,3586.0299999999997,11,3368,100,1,2011-06-09 12:04:00,2011-12-07 13:35:00,200,326.00272727272727,True,181
16242,3579.86,7,1969,184,1,2011-03-07 17:04:00,2011-12-01 15:12:00,292,511.40857142857146,True,268
17576,3564.83,19,1967,245,1,2010-12-09 16:57:00,2011-12-01 17:56:00,402,187.62263157894736,True,357
14040,3560.32,12,1544,146,1,2011-01-12 14:57:00,2011-10-30 12:42:00,229,296.6933333333333,True,290
17203,3560.08,6,2846,116,1,2011-10-10 14:37:00,2011-11-04 12:27:00,148,593.3466666666667,True,24
17491,3558.87,10,2013,72,1,2010-12-07 12:18:00,2011-12-08 16:18:00,109,355.887,True,366
15544,3546.71,9,3109,122,1,2010-12-02 12:47:00,2011-11-30 16:43:00,259,394.0788888888889,True,363
14503,3543.26,6,2004,113,1,2011-06-14 10:00:00,2011-12-06 13:30:00,164,590.5433333333334,True,175
12370,3541.94,4,2352,143,2,2010-12-14 12:58:00,2011-10-19 14:51:00,166,885.485,True,309
13448,3534.69,6,1648,137,1,2010-12-01 10:52:00,2011-11-23 12:33:00,194,589.115,True,357
12454,3528.34,1,1006,15,1,2011-10-14 17:13:00,2011-10-14 17:13:00,15,3528.34,False,0
17160,3518.03,6,2856,111,1,2011-04-12 12:00:00,2011-11-08 14:05:00,229,586.3383333333334,True,210
13953,3515.68,7,2724,8,1,2010-12-22 10:29:00,2011-12-02 16:04:00,20,502.23999999999995,True,345
15113,3509.43,3,2344,77,1,2011-10-16 15:27:00,2011-11-30 08:23:00,97,1169.81,True,44
16131,3506.54,6,1802,55,1,2011-04-14 08:32:00,2011-10-19 11:53:00,78,584.4233333333333,True,188
13334,3502.32,3,1764,207,1,2011-02-07 11:42:00,2011-09-18 15:21:00,265,1167.44,True,223
14907,3501.1,7,1691,125,1,2010-12-07 10:14:00,2011-12-06 14:14:00,165,500.15714285714284,True,364
16458,3482.7400000000002,18,2154,52,1,2010-12-14 11:51:00,2011-12-07 09:34:00,202,193.48555555555558,True,357
14395,3479.91,9,1689,181,1,2010-12-02 18:15:00,2011-12-07 14:34:00,348,386.65666666666664,True,369
13993,3466.36,9,900,66,1,2011-01-13 10:43:00,2011-10-28 09:06:00,121,385.1511111111111,True,287
