customer_id,last_purchase_date,frequency,monetary,units_sold,products_purchased,country,recency,r_score,f_score,m_score,rfm_score,rfm_code,segment
18230,2011-11-30 13:22:00,7,2810.2000000000003,1316,32,United Kingdom,10,5,5,5,15,555,Champions
14572,2011-12-06 14:40:00,7,2804.54,1420,190,United Kingdom,4,5,5,5,15,555,Champions
13769,2011-12-07 15:08:00,10,2796.51,1163,73,United Kingdom,3,5,5,5,15,555,Champions
17739,2011-11-28 09:12:00,7,2791.35,861,29,United Kingdom,12,5,5,5,15,555,Champions
16764,2011-12-06 11:41:00,13,2790.9500000000003,1253,209,United Kingdom,4,5,5,5,15,555,Champions
15984,2011-12-07 12:16:00,10,2780.63,1815,217,United Kingdom,3,5,5,5,15,555,Champions
15993,2011-12-01 10:45:00,7,2777.67,2037,335,United Kingdom,9,5,5,5,15,555,Champions
13870,2011-12-07 13:23:00,8,2770.94,1325,91,United Kingdom,3,5,5,5,15,555,Champions
13230,2011-12-05 16:03:00,14,2755.63,1638,393,United Kingdom,5,5,5,5,15,555,Champions
15796,2011-12-08 19:55:00,8,2708.61,860,70,United Kingdom,2,5,5,5,15,555,Champions
14732,2011-12-01 14:34:00,8,2702.4900000000002,1405,105,United Kingdom,9,5,5,5,15,555,Champions
17386,2011-12-02 11:28:00,6,2686.42,1902,23,United Kingdom,8,5,5,5,15,555,Champions
18097,2011-12-02 11:16:00,6,2662.4,1662,65,United Kingdom,8,5,5,5,15,555,Champions
14713,2011-11-30 16:26:00,11,2662.2,1613,146,United Kingdom,10,5,5,5,15,555,Champions
17655,2011-11-29 11:34:00,7,2638.94,1116,66,United Kingdom,11,5,5,5,15,555,Champions
17402,2011-12-05 10:15:00,13,2633.85,701,33,United Kingdom,5,5,5,5,15,555,Champions
17346,2011-12-06 12:18:00,15,2622.88,1617,299,United Kingdom,4,5,5,5,15,555,Champions
18210,2011-12-08 11:02:00,6,2621.38,1398,109,United Kingdom,2,5,5,5,15,555,Champions
14262,2011-12-01 14:17:00,8,2618.23,1645,87,United Kingdom,9,5,5,5,15,555,Champions
13021,2011-12-05 16:37:00,9,2616.38,1352,101,United Kingdom,5,5,5,5,15,555,Champions
14397,2011-12-07 09:22:00,19,2612.96,1890,18,United Kingdom,3,5,5,5,15,555,Champions
14408,2011-11-29 11:41:00,7,2599.03,1610,60,United Kingdom,11,5,5,5,15,555,Champions
16241,2011-11-30 11:08:00,13,2590.31,1443,347,United Kingdom,10,5,5,5,15,555,Champions
14243,2011-12-01 11:12:00,10,2588.77,1221,99,United Kingdom,9,5,5,5,15,555,Champions
18077,2011-12-01 13:32:00,11,2584.41,1839,101,United Kingdom,9,5,5,5,15,555,Champions
18245,2011-12-02 14:48:00,7,2567.06,1788,153,United Kingdom,8,5,5,5,15,555,Champions
15033,2011-12-05 12:40:00,10,2557.18,1672,315,United Kingdom,5,5,5,5,15,555,Champions
15572,2011-12-05 10:09:00,7,2533.42,1213,166,United Kingdom,5,5,5,5,15,555,Champions
14659,2011-12-01 12:17:00,9,2529.93,1195,147,United Kingdom,9,5,5,5,15,555,Champions
14701,2011-11-29 12:38:00,9,2526.09,921,268,United Kingdom,11,5,5,5,15,555,Champions
13394,2011-12-08 11:36:00,8,2520.02,2392,124,United Kingdom,2,5,5,5,15,555,Champions
17449,2011-12-07 16:56:00,7,2519.21,1121,178,United Kingdom,3,5,5,5,15,555,Champions
15932,2011-12-05 17:13:00,8,2495.87,2325,93,United Kingdom,5,5,5,5,15,555,Champions
15271,2011-12-02 14:11:00,15,2493.34,1251,184,United Kingdom,8,5,5,5,15,555,Champions
17682,2011-11-29 15:59:00,6,2474.33,1367,48,United Kingdom,11,5,5,5,15,555,Champions
17188,2011-11-28 13:53:00,7,2474.23,1328,71,United Kingdom,12,5,5,5,15,555,Champions
14766,2011-12-01 16:05:00,6,2473.37,1349,111,United Kingdom,9,5,5,5,15,555,Champions
15750,2011-12-07 12:34:00,8,2463.05,1783,214,United Kingdom,3,5,5,5,15,555,Champions
13784,2011-11-30 09:33:00,11,2462.79,2493,9,United Kingdom,10,5,5,5,15,555,Champions
13949,2011-12-07 09:35:00,6,2427.32,2474,124,United Kingdom,3,5,5,5,15,555,Champions
16143,2011-12-06 14:13:00,6,2424.94,919,75,United Kingdom,4,5,5,5,15,555,Champions
15089,2011-11-29 16:31:00,6,2420.84,1359,139,United Kingdom,11,5,5,5,15,555,Champions
15373,2011-12-01 15:05:00,12,2415.91,500,74,United Kingdom,9,5,5,5,15,555,Champions
18065,2011-12-04 10:30:00,14,2392.83,1027,110,United Kingdom,6,5,5,5,15,555,Champions
17434,2011-12-07 13:16:00,7,2373.82,1693,100,United Kingdom,3,5,5,5,15,555,Champions
17530,2011-12-08 18:42:00,10,2367.12,1514,306,United Kingdom,2,5,5,5,15,555,Champions
15755,2011-11-29 14:57:00,6,2364.25,1427,127,United Kingdom,11,5,5,5,15,555,Champions
14309,2011-12-01 13:33:00,9,2352.53,1633,74,United Kingdom,9,5,5,5,15,555,Champions
12704,2011-12-02 13:15:00,8,2340.84,1006,64,Finland,8,5,5,5,15,555,Champions
12584,2011-12-06 09:35:00,9,2338.15,416,44,Italy,4,5,5,5,15,555,Champions
17744,2011-12-06 12:11:00,6,2322.4,3412,110,United Kingdom,4,5,5,5,15,555,Champions
17954,2011-12-04 14:15:00,12,2314.13,2221,326,United Kingdom,6,5,5,5,15,555,Champions
13704,2011-12-04 15:13:00,9,2308.06,1531,111,United Kingdom,6,5,5,5,15,555,Champions
12684,2011-12-02 09:53:00,7,2283.63,1985,61,France,8,5,5,5,15,555,Champions
13994,2011-12-06 11:05:00,6,2274.14,932,122,United Kingdom,4,5,5,5,15,555,Champions
16782,2011-11-29 13:20:00,13,2267.9500000000003,705,103,United Kingdom,11,5,5,5,15,555,Champions
14432,2011-11-30 08:04:00,6,2248.5,2013,256,United Kingdom,10,5,5,5,15,555,Champions
14560,2011-12-02 15:22:00,22,2237.77,1260,39,United Kingdom,8,5,5,5,15,555,Champions
16076,2011-12-06 14:59:00,10,2234.73,1435,71,United Kingdom,4,5,5,5,15,555,Champions
12783,2011-12-07 15:56:00,6,2225.91,624,76,Portugal,3,5,5,5,15,555,Champions
14825,2011-12-06 11:38:00,12,2221.01,989,82,United Kingdom,4,5,5,5,15,555,Champions
12856,2011-12-02 10:52:00,6,2170.78,1076,155,United Kingdom,8,5,5,5,15,555,Champions
12935,2011-12-07 17:25:00,7,2160.7,1853,80,United Kingdom,3,5,5,5,15,555,Champions
16966,2011-12-01 13:40:00,7,2154.97,1981,8,United Kingdom,9,5,5,5,15,555,Champions
13755,2011-12-06 12:26:00,9,2108.06,1242,232,United Kingdom,4,5,5,5,15,555,Champions
13126,2011-12-05 10:00:00,8,2099.64,2143,124,United Kingdom,5,5,5,5,15,555,Champions
17861,2011-12-06 16:21:00,8,2097.88,1985,172,United Kingdom,4,5,5,5,15,555,Champions
17490,2011-12-09 09:08:00,7,2092.32,1134,63,United Kingdom,1,5,5,5,15,555,Champions
13571,2011-11-27 10:47:00,12,2088.94,1757,157,United Kingdom,13,5,5,5,15,555,Champions
18044,2011-12-05 14:26:00,10,2088.6,1033,88,United Kingdom,5,5,5,5,15,555,Champions
16954,2011-12-09 09:46:00,9,2085.08,1054,40,United Kingdom,1,5,5,5,15,555,Champions
16407,2011-11-27 11:05:00,10,2079.68,1093,99,United Kingdom,13,5,5,5,15,555,Champions
14696,2011-12-05 13:43:00,7,2078.95,1630,117,United Kingdom,5,5,5,5,15,555,Champions
14209,2011-11-29 10:18:00,6,2073.43,691,55,United Kingdom,11,5,5,5,15,555,Champions
18241,2011-11-30 12:10:00,17,2073.09,1051,60,United Kingdom,10,5,5,5,15,555,Champions
18219,2011-12-07 11:43:00,10,2069.77,885,58,United Kingdom,3,5,5,5,15,555,Champions
12415,2011-11-15 14:22:00,21,124914.53,77374,444,Australia,25,4,5,5,14,455,Champions
12931,2011-11-18 12:39:00,15,42055.96,28004,28,United Kingdom,22,4,5,5,14,455,Champions
16422,2011-11-22 14:00:00,51,34684.4,33704,68,United Kingdom,18,4,5,5,14,455,Champions
14680,2011-11-14 16:59:00,16,28754.11,13476,73,United Kingdom,26,4,5,5,14,455,Champions
12753,2011-11-17 10:52:00,6,21429.39,11421,132,Japan,23,4,5,5,14,455,Champions
12731,2011-11-16 11:59:00,12,18895.91,8437,109,France,24,4,5,5,14,455,Champions
14607,2011-11-24 10:35:00,14,16209.5,11526,38,United Kingdom,16,4,5,5,14,455,Champions
12681,2011-11-25 11:33:00,22,13787.54,7536,267,France,15,4,5,5,14,455,Champions
12540,2011-11-20 11:31:00,17,13400.24,6685,277,Spain,20,4,5,5,14,455,Champions
16000,2011-12-07 12:17:00,3,12393.7,5110,9,United Kingdom,3,5,4,5,14,545,Champions
17340,2011-11-10 10:45:00,11,12353.29,5967,229,United Kingdom,30,4,5,5,14,455,Champions
15125,2011-11-14 13:57:00,15,11528.48,6193,102,United Kingdom,26,4,5,5,14,455,Champions
15482,2011-11-24 10:46:00,12,10879.76,5004,46,United Kingdom,16,4,5,5,14,455,Champions
17139,2011-11-24 10:12:00,12,10650.77,5176,309,United Kingdom,16,4,5,5,14,455,Champions
17865,2011-11-09 12:08:00,20,10526.32,5757,191,United Kingdom,31,4,5,5,14,455,Champions
15502,2011-11-24 12:48:00,12,10384.93,4236,164,United Kingdom,16,4,5,5,14,455,Champions
12709,2011-11-24 15:38:00,15,9706.52,3912,93,Germany,16,4,5,5,14,455,Champions
14733,2011-11-23 15:39:00,12,9585.91,3764,102,United Kingdom,17,4,5,5,14,455,Champions
12567,2011-11-17 11:02:00,10,9401.28,4305,323,France,23,4,5,5,14,455,Champions
12451,2011-11-29 08:40:00,5,9035.52,6575,265,Switzerland,11,5,4,5,14,545,Champions
13488,2011-11-22 14:41:00,13,8968.31,4518,271,United Kingdom,18,4,5,5,14,455,Champions
16656,2011-11-17 14:43:00,15,8625.8,8894,14,United Kingdom,23,4,5,5,14,455,Champions
18139,2011-11-22 10:44:00,6,8438.34,5557,35,United Kingdom,18,4,5,5,14,455,Champions
12428,2011-11-14 08:22:00,9,7956.46,3536,258,Finland,26,4,5,5,14,455,Champions
14849,2011-11-18 10:58:00,25,7930.54,5694,159,United Kingdom,22,4,5,5,14,455,Champions
12757,2011-11-24 12:30:00,13,7834.650000000001,2395,237,Portugal,16,4,5,5,14,455,Champions
13629,2011-11-16 13:21:00,11,7792.36,4372,28,United Kingdom,24,4,5,5,14,455,Champions
15044,2011-11-20 13:20:00,17,7634.7300000000005,2785,233,United Kingdom,20,4,5,5,14,455,Champions
18172,2011-11-25 11:12:00,20,7561.68,3184,100,United Kingdom,15,4,5,5,14,455,Champions
15465,2011-11-20 10:11:00,18,7354.62,1257,43,United Kingdom,20,4,5,5,14,455,Champions
12474,2011-11-22 14:39:00,18,7324.09,4833,253,Germany,18,4,5,5,14,455,Champions
13018,2011-11-23 13:28:00,28,7277.7,5435,313,United Kingdom,17,4,5,5,14,455,Champions
16187,2011-11-08 09:50:00,15,6911.4400000000005,5048,160,United Kingdom,32,4,5,5,14,455,Champions
16713,2011-11-21 12:36:00,15,6910.78,4271,338,United Kingdom,19,4,5,5,14,455,Champions
17416,2011-11-10 12:47:00,7,6893.42,4302,186,United Kingdom,30,4,5,5,14,455,Champions
12705,2011-11-24 13:17:00,9,6868.29,3997,228,Germany,16,4,5,5,14,455,Champions
12476,2011-11-24 12:40:00,11,6816.42,2408,177,Germany,16,4,5,5,14,455,Champions
15249,2011-11-08 11:45:00,13,6688.46,3577,211,United Kingdom,32,4,5,5,14,455,Champions
12626,2011-11-16 16:06:00,9,6620.48,3453,232,Germany,24,4,5,5,14,455,Champions
12472,2011-11-07 14:01:00,7,6572.11,4148,219,Germany,33,4,5,5,14,455,Champions
17338,2011-11-22 14:23:00,8,6493.54,3059,389,United Kingdom,18,4,5,5,14,455,Champions
16814,2011-11-25 13:27:00,21,6416.7,2697,122,United Kingdom,15,4,5,5,14,455,Champions
13871,2011-11-17 10:49:00,13,6403.25,2806,155,United Kingdom,23,4,5,5,14,455,Champions
15005,2011-11-24 12:25:00,28,6295.37,4230,360,United Kingdom,16,4,5,5,14,455,Champions
14057,2011-11-16 10:32:00,17,6211.66,4873,179,United Kingdom,24,4,5,5,14,455,Champions
13097,2011-11-07 10:43:00,10,6003.22,2360,214,United Kingdom,33,4,5,5,14,455,Champions
15382,2011-11-25 10:58:00,6,5955.71,4012,193,United Kingdom,15,4,5,5,14,455,Champions
14944,2011-11-10 09:10:00,12,5900.25,2815,101,United Kingdom,30,4,5,5,14,455,Champions
13209,2011-11-09 13:54:00,8,5891.61,4253,255,United Kingdom,31,4,5,5,14,455,Champions
14505,2011-11-22 15:45:00,8,5859.43,2739,540,United Kingdom,18,4,5,5,14,455,Champions
13050,2011-11-25 09:18:00,17,5836.86,3748,246,United Kingdom,15,4,5,5,14,455,Champions
13178,2011-11-13 16:14:00,11,5725.47,3570,95,United Kingdom,27,4,5,5,14,455,Champions
17716,2011-11-17 12:00:00,11,5655.99,3072,171,United Kingdom,23,4,5,5,14,455,Champions
12481,2011-11-17 08:29:00,10,5579.82,3294,150,Germany,23,4,5,5,14,455,Champions
16767,2011-11-09 09:42:00,11,5575.56,4423,148,United Kingdom,31,4,5,5,14,455,Champions
16609,2011-11-24 13:32:00,7,5493.46,2420,155,United Kingdom,16,4,5,5,14,455,Champions
15805,2011-11-16 16:32:00,17,5488.18,3367,220,United Kingdom,24,4,5,5,14,455,Champions
16985,2011-11-22 13:33:00,10,5464.12,1832,62,United Kingdom,18,4,5,5,14,455,Champions
17809,2011-11-23 12:59:00,12,5411.91,2057,46,United Kingdom,17,4,5,5,14,455,Champions
15150,2011-11-22 12:52:00,10,5291.33,3642,282,United Kingdom,18,4,5,5,14,455,Champions
15727,2011-11-23 12:36:00,7,5159.06,3063,213,United Kingdom,17,4,5,5,14,455,Champions
13139,2011-11-23 13:54:00,7,5064.94,2425,132,United Kingdom,17,4,5,5,14,455,Champions
15719,2011-11-07 12:29:00,13,5030.07,2718,299,United Kingdom,33,4,5,5,14,455,Champions
14329,2011-11-22 15:50:00,7,4975.24,3087,218,United Kingdom,18,4,5,5,14,455,Champions
12700,2011-12-02 10:47:00,4,4939.99,2967,193,France,8,5,4,5,14,545,Champions
14709,2011-11-24 15:41:00,13,4921.04,2484,71,United Kingdom,16,4,5,5,14,455,Champions
17133,2011-11-24 12:27:00,7,4892.240000000001,2730,13,United Kingdom,16,4,5,5,14,455,Champions
17652,2011-11-14 12:55:00,12,4867.72,2509,118,United Kingdom,26,4,5,5,14,455,Champions
15738,2011-11-21 08:26:00,16,4812.42,2982,46,United Kingdom,19,4,5,5,14,455,Champions
16722,2011-11-22 13:28:00,13,4730.81,5001,96,United Kingdom,18,4,5,5,14,455,Champions
17690,2011-11-09 15:17:00,15,4726.8,1769,186,United Kingdom,31,4,5,5,14,455,Champions
12714,2011-11-30 15:43:00,5,4708.86,3069,216,France,10,5,4,5,14,545,Champions
15291,2011-11-14 11:02:00,15,4668.3,2103,62,United Kingdom,26,4,5,5,14,455,Champions
14159,2011-11-20 12:36:00,11,4630.35,4348,501,United Kingdom,20,4,5,5,14,455,Champions
15093,2011-11-21 13:09:00,6,4597.02,3760,52,United Kingdom,19,4,5,5,14,455,Champions
17613,2011-11-17 10:51:00,14,4544.55,2490,211,United Kingdom,23,4,5,5,14,455,Champions
17975,2011-11-24 13:27:00,13,4483.26,1565,189,United Kingdom,16,4,5,5,14,455,Champions
14426,2011-11-16 12:25:00,10,4481.67,2699,183,United Kingdom,24,4,5,5,14,455,Champions
15955,2011-11-15 14:15:00,14,4416.26,2135,137,United Kingdom,25,4,5,5,14,455,Champions
12712,2011-11-11 08:19:00,13,4396.13,1062,58,Germany,29,4,5,5,14,455,Champions
16945,2011-11-18 11:39:00,19,4345.5,2725,137,United Kingdom,22,4,5,5,14,455,Champions
15034,2011-11-24 12:11:00,8,4274.16,2413,299,United Kingdom,16,4,5,5,14,455,Champions
12500,2011-11-16 16:20:00,11,4257.82,2678,34,Germany,24,4,5,5,14,455,Champions
14525,2011-11-20 11:37:00,9,4215.9,2637,217,United Kingdom,20,4,5,5,14,455,Champions
15971,2011-11-22 12:50:00,12,4199.85,1717,10,United Kingdom,18,4,5,5,14,455,Champions
14146,2011-12-01 10:18:00,5,4191.0,2437,183,United Kingdom,9,5,4,5,14,545,Champions
12949,2011-11-09 11:25:00,8,4167.22,2381,166,United Kingdom,31,4,5,5,14,455,Champions
13384,2011-11-09 11:04:00,7,4151.93,2422,123,United Kingdom,31,4,5,5,14,455,Champions
13988,2011-11-20 10:15:00,6,4147.96,3044,188,United Kingdom,20,4,5,5,14,455,Champions
16670,2011-11-23 09:34:00,11,4095.9,2556,179,United Kingdom,17,4,5,5,14,455,Champions
12749,2011-12-06 09:56:00,5,4090.88,1471,160,United Kingdom,4,5,4,5,14,545,Champions
17377,2011-11-16 11:17:00,20,4058.32,2038,190,United Kingdom,24,4,5,5,14,455,Champions
12867,2011-11-13 15:30:00,7,4009.34,4284,240,United Kingdom,27,4,5,5,14,455,Champions
16186,2011-11-17 12:43:00,12,4006.94,3020,87,United Kingdom,23,4,5,5,14,455,Champions
15529,2011-11-17 11:29:00,11,3962.6,3455,415,United Kingdom,23,4,5,5,14,455,Champions
17593,2011-12-06 10:30:00,5,3923.86,3089,190,United Kingdom,4,5,4,5,14,545,Champions
16717,2011-11-16 12:16:00,6,3843.08,1860,176,United Kingdom,24,4,5,5,14,455,Champions
16327,2011-11-25 13:23:00,6,3820.27,2560,142,United Kingdom,15,4,5,5,14,455,Champions
12668,2011-11-28 10:56:00,4,3807.15,1634,115,Germany,12,5,4,5,14,545,Champions
16655,2011-11-22 11:25:00,6,3789.52,2363,208,United Kingdom,18,4,5,5,14,455,Champions
12429,2011-11-30 17:22:00,4,3750.4,1557,82,Denmark,10,5,4,5,14,545,Champions
16570,2011-11-24 17:02:00,10,3738.4,2112,68,United Kingdom,16,4,5,5,14,455,Champions
12647,2011-11-17 12:56:00,12,3722.82,1431,78,Germany,23,4,5,5,14,455,Champions
13680,2011-12-08 13:47:00,4,3719.12,1934,164,United Kingdom,2,5,4,5,14,545,Champions
15845,2011-11-22 09:42:00,8,3711.77,1926,97,United Kingdom,18,4,5,5,14,455,Champions
13148,2011-11-10 15:23:00,12,3683.26,1965,231,United Kingdom,30,4,5,5,14,455,Champions
12619,2011-11-23 14:52:00,9,3641.24,3378,50,Germany,17,4,5,5,14,455,Champions
16440,2011-12-02 12:02:00,5,3640.67,2018,186,United Kingdom,8,5,4,5,14,545,Champions
13381,2011-11-08 11:58:00,6,3639.31,2029,77,United Kingdom,32,4,5,5,14,455,Champions
14543,2011-11-11 12:45:00,16,3599.73,675,43,United Kingdom,29,4,5,5,14,455,Champions
15484,2011-12-08 15:03:00,4,3590.41,3150,135,United Kingdom,2,5,4,5,14,545,Champions
13448,2011-11-23 12:33:00,6,3534.69,1648,137,United Kingdom,17,4,5,5,14,455,Champions
17160,2011-11-08 14:05:00,6,3518.03,2856,111,United Kingdom,32,4,5,5,14,455,Champions
17725,2011-11-23 16:34:00,11,3439.08,2162,115,United Kingdom,17,4,5,5,14,455,Champions
15981,2011-11-15 08:00:00,8,3408.48,1866,53,United Kingdom,25,4,5,5,14,455,Champions
17758,2011-11-20 14:45:00,8,3408.2000000000003,2054,310,United Kingdom,20,4,5,5,14,455,Champions
13437,2011-11-25 14:00:00,7,3408.06,1283,143,United Kingdom,15,4,5,5,14,455,Champions
14227,2011-11-13 15:48:00,10,3350.96,1820,117,United Kingdom,27,4,5,5,14,455,Champions
16607,2011-11-22 10:24:00,14,3347.71,2859,140,United Kingdom,18,4,5,5,14,455,Champions
15632,2011-11-24 09:51:00,8,3285.31,2109,107,United Kingdom,16,4,5,5,14,455,Champions
13047,2011-11-08 12:06:00,10,3237.54,1391,106,United Kingdom,32,4,5,5,14,455,Champions
13880,2011-11-18 13:44:00,13,3219.77,1842,125,United Kingdom,22,4,5,5,14,455,Champions
16107,2011-11-22 09:40:00,7,3204.1600000000003,1176,16,United Kingdom,18,4,5,5,14,455,Champions
17220,2011-11-15 13:47:00,14,3187.55,1897,303,United Kingdom,25,4,5,5,14,455,Champions
13268,2011-11-22 11:51:00,11,3174.75,3624,257,United Kingdom,18,4,5,5,14,455,Champions
16837,2011-11-08 14:27:00,11,3170.98,1563,123,United Kingdom,32,4,5,5,14,455,Champions
17685,2011-11-23 11:36:00,7,3155.83,1907,88,United Kingdom,17,4,5,5,14,455,Champions
13742,2011-11-23 11:07:00,12,3107.87,1115,200,United Kingdom,17,4,5,5,14,455,Champions
14099,2011-11-23 13:53:00,11,3104.17,2179,167,United Kingdom,17,4,5,5,14,455,Champions
13362,2011-11-30 14:41:00,4,3090.7400000000002,1382,128,United Kingdom,10,5,4,5,14,545,Champions
16218,2011-11-10 09:59:00,7,3084.68,2088,56,United Kingdom,30,4,5,5,14,455,Champions
12910,2011-11-16 14:28:00,8,3075.04,1692,48,United Kingdom,24,4,5,5,14,455,Champions
17799,2011-11-17 15:16:00,10,3039.17,1753,280,United Kingdom,23,4,5,5,14,455,Champions
12395,2011-11-20 15:21:00,12,3018.63,2118,91,Belgium,20,4,5,5,14,455,Champions
17659,2011-11-22 13:29:00,12,2999.46,1525,127,United Kingdom,18,4,5,5,14,455,Champions
12670,2011-11-29 15:23:00,5,2996.05,1397,58,France,11,5,4,5,14,545,Champions
17512,2011-11-11 12:11:00,10,2924.9900000000002,2753,61,United Kingdom,29,4,5,5,14,455,Champions
12906,2011-11-28 09:55:00,5,2919.81,1749,55,United Kingdom,12,5,4,5,14,545,Champions
14112,2011-11-17 12:30:00,7,2915.15,1651,117,United Kingdom,23,4,5,5,14,455,Champions
16633,2011-11-22 13:41:00,6,2883.1,1138,115,United Kingdom,18,4,5,5,14,455,Champions
14251,2011-12-08 08:32:00,5,2879.7000000000003,1674,37,United Kingdom,2,5,4,5,14,545,Champions
17728,2011-12-06 08:52:00,3,2876.01,1469,153,United Kingdom,4,5,4,5,14,545,Champions
14005,2011-11-30 12:41:00,5,2874.72,2478,53,United Kingdom,10,5,4,5,14,545,Champions
12685,2011-11-11 13:46:00,6,2863.08,1523,117,France,29,4,5,5,14,455,Champions
14530,2011-11-14 10:38:00,6,2862.11,1395,140,United Kingdom,26,4,5,5,14,455,Champions
18145,2011-11-27 11:22:00,4,2861.55,2625,174,United Kingdom,13,5,4,5,14,545,Champions
16871,2011-11-17 19:27:00,6,2812.34,1253,131,United Kingdom,23,4,5,5,14,455,Champions
17596,2011-11-16 14:11:00,7,2806.69,4376,168,United Kingdom,24,4,5,5,14,455,Champions
14121,2011-12-06 12:19:00,4,2780.15,2082,148,United Kingdom,4,5,4,5,14,545,Champions
15114,2011-11-09 15:05:00,10,2760.56,3096,136,United Kingdom,31,4,5,5,14,455,Champions
13971,2011-11-21 12:06:00,8,2758.26,1844,118,United Kingdom,19,4,5,5,14,455,Champions
15356,2011-11-08 13:11:00,10,2718.03,1643,215,United Kingdom,32,4,5,5,14,455,Champions
12708,2011-11-10 09:52:00,10,2712.91,1307,86,Germany,30,4,5,5,14,455,Champions
16938,2011-12-01 10:20:00,4,2711.6800000000003,2533,212,United Kingdom,9,5,4,5,14,545,Champions
17069,2011-11-11 17:13:00,9,2709.7000000000003,1506,111,United Kingdom,29,4,5,5,14,455,Champions
13883,2011-11-29 10:45:00,5,2674.48,1436,108,United Kingdom,11,5,4,5,14,545,Champions
15671,2011-11-21 12:43:00,7,2657.13,1699,52,United Kingdom,19,4,5,5,14,455,Champions
12721,2011-11-08 12:13:00,6,2656.13,1959,133,France,32,4,5,5,14,455,Champions
13658,2011-11-30 10:13:00,5,2639.17,1019,91,United Kingdom,10,5,4,5,14,545,Champions
16255,2011-11-23 12:40:00,8,2619.91,1767,146,United Kingdom,17,4,5,5,14,455,Champions
15782,2011-11-30 10:49:00,3,2614.7400000000002,864,34,United Kingdom,10,5,4,5,14,545,Champions
18075,2011-11-16 15:21:00,10,2611.75,1464,97,United Kingdom,24,4,5,5,14,455,Champions
12726,2011-11-11 13:35:00,7,2609.1,3143,57,France,29,4,5,5,14,455,Champions
13983,2011-11-10 11:06:00,12,2603.43,1183,91,United Kingdom,30,4,5,5,14,455,Champions
12600,2011-11-11 10:29:00,10,2599.04,774,32,Germany,29,4,5,5,14,455,Champions
13804,2011-11-09 12:32:00,7,2588.39,1462,124,United Kingdom,31,4,5,5,14,455,Champions
14546,2011-12-04 13:00:00,5,2573.93,1313,250,United Kingdom,6,5,4,5,14,545,Champions
16912,2011-11-11 12:18:00,11,2555.58,1025,88,United Kingdom,29,4,5,5,14,455,Champions
14334,2011-11-23 10:01:00,8,2552.21,1731,98,United Kingdom,17,4,5,5,14,455,Champions
14676,2011-11-08 13:29:00,6,2548.2400000000002,2500,29,United Kingdom,32,4,5,5,14,455,Champions
17314,2011-11-15 09:41:00,8,2527.92,1896,120,United Kingdom,25,4,5,5,14,455,Champions
13695,2011-11-08 14:26:00,15,2504.13,1603,46,United Kingdom,32,4,5,5,14,455,Champions
13471,2011-12-08 15:44:00,4,2501.84,1583,214,United Kingdom,2,5,4,5,14,545,Champions
12483,2011-11-22 17:02:00,8,2484.98,1110,46,Sweden,18,4,5,5,14,455,Champions
12913,2011-12-05 12:11:00,5,2483.63,1419,37,United Kingdom,5,5,4,5,14,545,Champions
13507,2011-12-06 13:13:00,4,2479.16,1597,146,United Kingdom,4,5,4,5,14,545,Champions
